id,hotel_code,name,michelin_keys,city,country,country_flag,address,latitude,longitude,google_place_id,michelin_url,website_url,booking_url,google_maps_url,worlds_50_best_rank,worlds_50_best_year
,hotel_166,Das Stue,1,Berlin,Germany,🇩🇪,"Drakestraße 1, 10787 Berlin",52.509831,13.345882,ChIJGYTmkKtRqEcRWx2mn3U_McE,,,,https://www.google.com/maps/place/?q=place_id:ChIJGYTmkKtRqEcRWx2mn3U_McE,,
,hotel_167,Hotel Orania.Berlin,1,Berlin,Germany,🇩🇪,"Oranienstraße 40, 10999 Berlin",52.502119,13.41697,ChIJhVPKSjJOqEcR1tXn7XhIBH0,,,,https://www.google.com/maps/place/?q=place_id:ChIJhVPKSjJOqEcR1tXn7XhIBH0,,
,hotel_168,Schloss Eberstein,1,Gernsbach,Germany,🇩🇪,"Schloss Eberstein 1, 76593 Gernsbach",48.749658,8.342547,ChIJk32p1REYl0cR9AiNoBc2YEI,,,,https://www.google.com/maps/place/?q=place_id:ChIJk32p1REYl0cR9AiNoBc2YEI,,
,hotel_169,AMERON Neuschwanstein Alpsee Resort & Spa,1,Schwangau,Germany,🇩🇪,"Alpseestraße 21, 87645 Schwangau",47.553932,10.737671,ChIJ1ycrKkT3nEcR42gkjv16wPo,,,,https://www.google.com/maps/place/?q=place_id:ChIJ1ycrKkT3nEcR42gkjv16wPo,,
,hotel_170,Burg Schwarzenstein,1,Geisenheim,Germany,🇩🇪,"Rosengasse 32, 65366 Geisenheim",50.0085,7.977229,ChIJR5Zk2ffovUcR-CI-Ce0LPv4,,,,https://www.google.com/maps/place/?q=place_id:ChIJR5Zk2ffovUcR-CI-Ce0LPv4,,
,hotel_171,Kloster Hornbach,1,Hornbach,Germany,🇩🇪,"Im Klosterbezirk 1, 66500 Hornbach",49.187073,7.368976,ChIJL8XvOYrTlUcRzx9jk92fadA,,,,https://www.google.com/maps/place/?q=place_id:ChIJL8XvOYrTlUcRzx9jk92fadA,,
,hotel_172,Gasthof Zufriedenheit,1,Naumburg,Germany,🇩🇪,"Steinweg 26, 06618 Naumburg (Saale)",51.153532,11.80589,ChIJIZ5xGOaZpkcRFgKMhN8lxFE,,,,https://www.google.com/maps/place/?q=place_id:ChIJIZ5xGOaZpkcRFgKMhN8lxFE,,
,hotel_173,Villa Sonnenhof Boutique Hotel,1,Bad Reichenhall,Germany,🇩🇪,"Sonnenstraße 11, 83457 Bayerisch Gmain",47.72347,12.88586,ChIJYT8VXUOMdkcRwhV4Q-j45tM,,,,https://www.google.com/maps/place/?q=place_id:ChIJYT8VXUOMdkcRwhV4Q-j45tM,,
,hotel_174,Hotel Landhaus Wachtelhof,1,Rotenburg an der Wümme,Germany,🇩🇪,"Gerberstraße 6, 27356 Rotenburg (Wümme)",53.105023,9.395184,ChIJFc2cdPUDsUcRIELXMpD8nQo,,,,https://www.google.com/maps/place/?q=place_id:ChIJFc2cdPUDsUcRIELXMpD8nQo,,
,hotel_175,Althoff Grandhotel Schloss Bensberg,1,Bensberg,Germany,🇩🇪,"Kadettenstraße, 51429 Bergisch Gladbach",50.966916,7.162146,ChIJ6VO2F4LXvkcRcdQ2FymYvXM,,,,https://www.google.com/maps/place/?q=place_id:ChIJ6VO2F4LXvkcRcdQ2FymYvXM,,
,hotel_176,Grand Hotel Heiligendamm,1,Bad Doberan,Germany,🇩🇪,"Prof.-Dr.-Vogel-Straße 6, 18209 Bad Doberan",54.143641,11.843075,ChIJa6X57qarrUcRVisXO7PNUic,,,,https://www.google.com/maps/place/?q=place_id:ChIJa6X57qarrUcRVisXO7PNUic,,
,hotel_177,Landhaus Flottbek Boutique Hotel,1,Hamburg,Germany,🇩🇪,"Baron-Voght-Straße 179, 22607 Hamburg",53.565242,9.874811,ChIJ87v3C0mEsUcRzoAc75H_5MU,,,,https://www.google.com/maps/place/?q=place_id:ChIJ87v3C0mEsUcRzoAc75H_5MU,,
,hotel_178,Villa Mittermeier,1,Rothenburg ob der Tauber,Germany,🇩🇪,"Vorm Würzburger Tor 7, 91541 Rothenburg ob der Tauber",49.380179,10.184851,ChIJiWI2h6OPmEcRBmrqkdAl0WM,,,,https://www.google.com/maps/place/?q=place_id:ChIJiWI2h6OPmEcRBmrqkdAl0WM,,
,hotel_179,RIVA - Das Hotel am Bodensee,1,Konstanz,Germany,🇩🇪,"Seestraße 25, 78464 Konstanz",47.667508,9.187844,ChIJV9mC_wX3mkcRiPBwBFbAYgA,,,,https://www.google.com/maps/place/?q=place_id:ChIJV9mC_wX3mkcRiPBwBFbAYgA,,
,hotel_180,Hotel München Palace,1,Munich,Germany,🇩🇪,"Trogerstraße 21, 81675 München",48.140042,11.601185,ChIJfTVNiYJ1nkcRyFsj0MCs2AE,,,,https://www.google.com/maps/place/?q=place_id:ChIJfTVNiYJ1nkcRyFsj0MCs2AE,,
,hotel_181,HOTEL ZOO BERLIN,1,Berlin,Germany,🇩🇪,"Kurfürstendamm 25, 10719 Berlin",52.503607,13.329039,ChIJ62wmpv5QqEcRpcxZMjajkGI,,,,https://www.google.com/maps/place/?q=place_id:ChIJ62wmpv5QqEcRpcxZMjajkGI,,
,hotel_182,Der Birkenhof Spa & Genuss Resort,1,Neunburg vorm Wald,Germany,🇩🇪,"Hofenstetten 55, 92431 Neunburg vorm Wald",49.338364,12.261977,ChIJY1qtK9v1n0cR0hPoO04ZU04,,,,https://www.google.com/maps/place/?q=place_id:ChIJY1qtK9v1n0cR0hPoO04ZU04,,
,hotel_183,Schlosshotel Münchhausen,1,Aerzen,Germany,🇩🇪,"Schwöbber 9, 31855 Aerzen",52.069216,9.25152,ChIJ_YkenM6LukcRZpe3qyiwDjs,,,,https://www.google.com/maps/place/?q=place_id:ChIJ_YkenM6LukcRZpe3qyiwDjs,,
,hotel_184,Alpenloge Hotel,1,Scheidegg,Germany,🇩🇪,"Kirchenanger 6, 88175 Scheidegg",47.53988,9.862928,ChIJVyd-d8xzm0cRexffSUIFW2Y,,,,https://www.google.com/maps/place/?q=place_id:ChIJVyd-d8xzm0cRexffSUIFW2Y,,
,hotel_185,Hardenberg Burghotel,1,Nörten-Hardenberg,Germany,🇩🇪,"Hinterhaus 11A, 37176 Nörten-Hardenberg",51.628848,9.949387,ChIJm-URM8wqpUcRUOB2Tt6pO7Q,,,,https://www.google.com/maps/place/?q=place_id:ChIJm-URM8wqpUcRUOB2Tt6pO7Q,,
,hotel_197,Hotel Oswald Gourmet & Spa,1,Kaikenried,Germany,🇩🇪,"Am Platzl 2, 94244 Teisnach-Kaikenried",49.013247,13.029892,ChIJI_3bQj08dUcRo4BW-iIQnQQ,,,,https://www.google.com/maps/place/?q=place_id:ChIJI_3bQj08dUcRo4BW-iIQnQQ,,
,hotel_198,Hanusel Hof,1,Hellengerst,Germany,🇩🇪,"Helingerstraße 5, 87480 Weitnau-Hellengerst",47.659042,10.199154,ChIJJatmpl2Am0cRQzms9frMeto,,,,https://www.google.com/maps/place/?q=place_id:ChIJJatmpl2Am0cRQzms9frMeto,,
,hotel_199,Hotel BEI SCHUMANN,1,Kirschau,Germany,🇩🇪,"Bautzener Straße 74, 02681 Schirgiswalde-Kirschau",51.095935,14.42919,ChIJJ7wNT0MACUcRaaO5K4TuLYI,,,,https://www.google.com/maps/place/?q=place_id:ChIJJ7wNT0MACUcRaaO5K4TuLYI,,
,hotel_200,Hüttenhof - Wellnesshotel & Luxus-Bergchalets,1,Grainet,Germany,🇩🇪,"Hobelsberg 23, 94143 Grainet",48.794085,13.667777,ChIJtZbmtaDsdEcRZnWvcyK3iAk,,,,https://www.google.com/maps/place/?q=place_id:ChIJtZbmtaDsdEcRZnWvcyK3iAk,,
,hotel_201,Chiemgauhof Lakeside Retreat,1,Übersee,Germany,🇩🇪,"Julius-Exter-Promenade 21, 83236 Übersee",47.84669,12.47647,ChIJK7cw19BtdkcRgM6Ps1lw5oI,,,,https://www.google.com/maps/place/?q=place_id:ChIJK7cw19BtdkcRgM6Ps1lw5oI,,
,hotel_202,Steigenberger Icon Europäischer Hof Baden Baden,1,Baden-Baden,Germany,🇩🇪,"Kaiserallee 2, 76530 Baden-Baden",48.76163,8.23804,ChIJfUZcJEIfl0cRSLeooq2lpag,,,,https://www.google.com/maps/place/?q=place_id:ChIJfUZcJEIfl0cRSLeooq2lpag,,
,hotel_203,HUBERTUS Mountain Refugio Allgäu,1,Oberallgäu,Germany,🇩🇪,"Dorf 5, 87538 Balderschwang",47.465979,10.104875,ChIJefyl2Cdjm0cRPfhqn3WuaGw,,,,https://www.google.com/maps/place/?q=place_id:ChIJefyl2Cdjm0cRPfhqn3WuaGw,,
,hotel_204,Schlosshotel Burg Schlitz,1,Hohen Demzin,Germany,🇩🇪,"Burg Schlitz 2, 17166 Hohen Demzin",53.701054,12.542339,ChIJzUCAkjEMrEcRfcQjzCSJ76M,,,,https://www.google.com/maps/place/?q=place_id:ChIJzUCAkjEMrEcRfcQjzCSJ76M,,
,hotel_205,1884 Norderney,1,Norderney,Germany,🇩🇪,"Am Weststrand 3-4, 26548 Norderney",53.702975,7.141419,ChIJg4zdUlgFtkcRT8UNFLeij44,,,,https://www.google.com/maps/place/?q=place_id:ChIJg4zdUlgFtkcRT8UNFLeij44,,
,hotel_206,Hof Galerie,1,Sylt,Germany,🇩🇪,"Serkwai 1, 25980 Sylt",54.870257,8.432532,ChIJ_3iPADfdtEcRAwkVHrqyd0g,,,,https://www.google.com/maps/place/?q=place_id:ChIJ_3iPADfdtEcRAwkVHrqyd0g,,
,hotel_207,Hotel Deimann,1,Schmallenberg,Germany,🇩🇪,"Alte Handelsstraße 5, 57392 Schmallenberg",51.159682,8.340922,ChIJK2GEhmHxu0cRumlvZTEZoTk,,,,https://www.google.com/maps/place/?q=place_id:ChIJK2GEhmHxu0cRumlvZTEZoTk,,
,hotel_208,Hotel Romantischer Winkel - RoLigio® & Wellness Resort,1,Bad Sachsa,Germany,🇩🇪,"Bismarckstraße 23, 37441 Bad Sachsa",51.6,10.545,ChIJHzJ89U8cpUcR02YSIS42ty8,,,,https://www.google.com/maps/place/?q=place_id:ChIJHzJ89U8cpUcR02YSIS42ty8,,
,hotel_209,Hotel Maximilian's,1,Augsburg,Germany,🇩🇪,"Maximilianstraße 40, 86150 Augsburg",48.365495,10.899111,ChIJn2BhZ1S9nkcRw-kUyWbe_pw,,,,https://www.google.com/maps/place/?q=place_id:ChIJn2BhZ1S9nkcRw-kUyWbe_pw,,
,hotel_210,Parkhotel Adler,1,Hinterzarten,Germany,🇩🇪,"Adlerplatz 3, 79856 Hinterzarten",47.903037,8.107603,ChIJA8DBbXf6kEcRTBTzjRY4890,,,,https://www.google.com/maps/place/?q=place_id:ChIJA8DBbXf6kEcRTBTzjRY4890,,
,hotel_211,Strandhotel Fischland,1,Dierhagen,Germany,🇩🇪,"Ernst-Moritz-Arndt-Straße 6, 18347 Dierhagen",54.287526,12.326005,ChIJxQhPFaDxrEcRPO8jCmWdgxU,,,,https://www.google.com/maps/place/?q=place_id:ChIJxQhPFaDxrEcRPO8jCmWdgxU,,
,hotel_212,niXe Boutiquehotel & Spa,1,Binz,Germany,🇩🇪,"Strandpromenade 10, 18609 Binz",54.399482,13.618446,ChIJb9XnP70_q0cRpXaczX_HMs0,,,,https://www.google.com/maps/place/?q=place_id:ChIJb9XnP70_q0cRpXaczX_HMs0,,
,hotel_213,The Wellem,1,Düsseldorf,Germany,🇩🇪,"Mühlenstraße 34, 40213 Düsseldorf",51.227825,6.77441,ChIJKxO4_BjKuEcRMWsgTtgcAi8,,,,https://www.google.com/maps/place/?q=place_id:ChIJKxO4_BjKuEcRMWsgTtgcAi8,,
,hotel_214,Das James,1,Flensburg,Germany,🇩🇪,"Fördepromenade 30, 24944 Flensburg",54.811862,9.455592,ChIJGbcp4adDs0cRZcDaLHIRK4k,,,,https://www.google.com/maps/place/?q=place_id:ChIJGbcp4adDs0cRZcDaLHIRK4k,,
,hotel_215,Strandhaus Spreewald,1,Lübben,Germany,🇩🇪,"Ernst-von-Houwald-Damm 16, 15907 Lübben (Spreewald)",51.938632,13.896807,ChIJZRG42Rb_B0cRX7gPpTOxspA,,,,https://www.google.com/maps/place/?q=place_id:ChIJZRG42Rb_B0cRX7gPpTOxspA,,
,hotel_216,Maison Messmer,1,Baden-Baden,Germany,🇩🇪,"Werderstraße 1, 76530 Baden-Baden",48.759516,8.236865,ChIJbe7BikIfl0cRu_zHO7tHj28,,,,https://www.google.com/maps/place/?q=place_id:ChIJbe7BikIfl0cRu_zHO7tHj28,,
,hotel_217,Do & Co Hotel Munich,1,Munich,Germany,🇩🇪,"Filserbräugasse 1, 80331 München",48.138368,11.574823,ChIJD1Mv9w91nkcRXjR6jKD8Pt8,,,,https://www.google.com/maps/place/?q=place_id:ChIJD1Mv9w91nkcRXjR6jKD8Pt8,,
,hotel_218,Mauritzhof Hotel Münster,1,Münster,Germany,🇩🇪,"Eisenbahnstraße 17, 48143 Münster",51.961392,7.635064,ChIJ6_1SPty6uUcRYWvKeSkpawA,,,,https://www.google.com/maps/place/?q=place_id:ChIJ6_1SPty6uUcRYWvKeSkpawA,,
,hotel_219,Boutique-Hotel Friesinger,1,Kressbronn am Bodensee,Germany,🇩🇪,"Bahnhofstraße 5, 88079 Kressbronn am Bodensee",47.594554,9.600242,ChIJJ71C-FUPm0cRL3jzCRwvqG4,,,,https://www.google.com/maps/place/?q=place_id:ChIJJ71C-FUPm0cRL3jzCRwvqG4,,
,hotel_220,Steigenberger Icon Parkhotel Düsseldorf,1,Düsseldorf,Germany,🇩🇪,"Königsallee 1A, 40212 Düsseldorf",51.226756,6.778417,ChIJU4F0iyLKuEcRQtob67qx2BQ,,,,https://www.google.com/maps/place/?q=place_id:ChIJU4F0iyLKuEcRQtob67qx2BQ,,
,hotel_221,DAS.HOCHGRAT,1,Oberstaufen,Germany,🇩🇪,"Rothenfelsstraße 6-8, 87534 Oberstaufen",47.554966,10.019516,ChIJzT64jyR6m0cRbPPOqUhaOik,,,,https://www.google.com/maps/place/?q=place_id:ChIJzT64jyR6m0cRbPPOqUhaOik,,
,hotel_222,ROEWERS Privathotel,1,Ostseebad Sellin,Germany,🇩🇪,"Wilhelmstraße 34, 18586 Sellin",54.379641,13.695764,ChIJdwh-ugw-q0cRsJA9NrifXLc,,,,https://www.google.com/maps/place/?q=place_id:ChIJdwh-ugw-q0cRsJA9NrifXLc,,
,hotel_223,Hotel Exquisit,1,Oberstdorf,Germany,🇩🇪,"Lorettostraße 20, 87561 Oberstdorf",47.402626,10.280117,ChIJQd09xbWbnEcR1Dp3gF6c76M,,,,https://www.google.com/maps/place/?q=place_id:ChIJQd09xbWbnEcR1Dp3gF6c76M,,
,hotel_224,Hotel Breitenburg,1,Breitenburg,Germany,🇩🇪,"Osterholz 1, 25524 Breitenburg",53.901033,9.559334,ChIJ49kIc2_Fs0cRxQi1SQ2F0y4,,,,https://www.google.com/maps/place/?q=place_id:ChIJ49kIc2_Fs0cRxQi1SQ2F0y4,,
,hotel_225,Maximilian,1,Oberammergau,Germany,🇩🇪,"Ettaler Straße 5, 82487 Oberammergau",47.59546,11.066746,ChIJgVKFZ6OrnUcR-pTEr7XRrE4,,,,https://www.google.com/maps/place/?q=place_id:ChIJgVKFZ6OrnUcR-pTEr7XRrE4,,
,hotel_226,JW Marriott Hotel Frankfurt,1,Frankfurt am Main,Germany,🇩🇪,"Thurn-und-Taxis-Platz 2, 60313 Frankfurt am Main",50.115319,8.680384,ChIJp5mUyq8OvUcRmPrugMFpyUM,,,,https://www.google.com/maps/place/?q=place_id:ChIJp5mUyq8OvUcRmPrugMFpyUM,,
,hotel_227,"Lieser Castle, Autograph Collection",1,Lieser,Germany,🇩🇪,"Moselstraße 33, 54470 Lieser",49.917288,7.01958,ChIJd_NbfhEvvkcRNDF8z-XFeOo,,,,https://www.google.com/maps/place/?q=place_id:ChIJd_NbfhEvvkcRNDF8z-XFeOo,,
,hotel_228,Das Graseck Mountain Hideaway & Healthcare,1,Garmisch-Partenkirchen,Germany,🇩🇪,"Wildenau 6, 82467 Garmisch-Partenkirchen",47.46678,11.122157,ChIJmydjYYcGnUcRy5b1UnCxtD0,,,,https://www.google.com/maps/place/?q=place_id:ChIJmydjYYcGnUcRy5b1UnCxtD0,,
,hotel_229,Boutiquehotel Blaue Burg Falkenstein,1,Pfronten,Germany,🇩🇪,"Auf dem Falkenstein 1, 87629 Pfronten",47.570136,10.592001,ChIJNSW_2cmKnEcRodcrazAjL3Y,,,,https://www.google.com/maps/place/?q=place_id:ChIJNSW_2cmKnEcRodcrazAjL3Y,,
,hotel_230,Staudacherhof,1,Garmisch-Partenkirchen,Germany,🇩🇪,"Höllentalstraße 48, 82467 Garmisch-Partenkirchen",47.490007,11.083528,ChIJC2Puh8wGnUcRhjOruhSdJnM,,,,https://www.google.com/maps/place/?q=place_id:ChIJC2Puh8wGnUcRhjOruhSdJnM,,
,hotel_231,Kulturhof Stanggass,1,Berchtesgaden,Germany,🇩🇪,"Berchtesgadener Straße 111, 83483 Bischofswiesen",47.627748,12.989498,ChIJH3OoihbtdkcRqvhbGwg3ZlQ,,,,https://www.google.com/maps/place/?q=place_id:ChIJH3OoihbtdkcRqvhbGwg3ZlQ,,
,hotel_232,Haubers Naturresort,1,Oberstaufen,Germany,🇩🇪,"Meerau 34, 87534 Oberstaufen",47.567596,10.034838,ChIJh9ZWAIR5m0cRnteL8Sz7FNw,,,,https://www.google.com/maps/place/?q=place_id:ChIJh9ZWAIR5m0cRnteL8Sz7FNw,,
,hotel_233,Das Rübezahl,1,Schwangau,Germany,🇩🇪,"Am Ehberg 31, 87645 Schwangau",47.57303,10.722061,ChIJLSPz5Rv2nEcRSBHJo506704,,,,https://www.google.com/maps/place/?q=place_id:ChIJLSPz5Rv2nEcRSBHJo506704,,
,hotel_234,Gewandhaus Dresden,1,Dresden,Germany,🇩🇪,"Ringstraße 1, 01067 Dresden",51.04853,13.741791,ChIJKw5Dsl3PCUcRYXiKZUoaGzc,,,,https://www.google.com/maps/place/?q=place_id:ChIJKw5Dsl3PCUcRYXiKZUoaGzc,,
,hotel_235,Landhaus Severin*s Morsum Kliff,1,Sylt,Germany,🇩🇪,"Nösistig 13, 25980 Sylt",54.873661,8.459544,ChIJG4-o0M_CtEcR0eZAVGqHg7U,,,,https://www.google.com/maps/place/?q=place_id:ChIJG4-o0M_CtEcR0eZAVGqHg7U,,
,hotel_236,Hotel Engel Obertal - Wellness & Genuss Resort,1,Baiersbronn,Germany,🇩🇪,"Rechtmurgstraße 28, 72270 Baiersbronn-Obertal",48.53169,8.283387,ChIJ948HYCUul0cRhVVWK-tNBX4,,,,https://www.google.com/maps/place/?q=place_id:ChIJ948HYCUul0cRhVVWK-tNBX4,,
,hotel_237,"Koenigshof, a Luxury Collection Hotel, Munich",1,Munich,Germany,🇩🇪,"Karlsplatz 25, 80335 München",48.139696,11.564613,ChIJjZ9BOQB1nkcRW-4o6byQ2Q4,,,,https://www.google.com/maps/place/?q=place_id:ChIJjZ9BOQB1nkcRW-4o6byQ2Q4,,
,hotel_238,Hotel Die Sonne Frankenberg,1,Frankenberg,Germany,🇩🇪,"Marktplatz 2, 35066 Frankenberg (Eder)",51.059044,8.801592,ChIJZx4iqI6doUcRUWD3a4tT4vg,,,,https://www.google.com/maps/place/?q=place_id:ChIJZx4iqI6doUcRUWD3a4tT4vg,,
,hotel_239,Hotel Kronelamm im Schwarzwald,1,Bad Teinach-Zavelstein,Germany,🇩🇪,"Marktplatz 1, 75385 Bad Teinach-Zavelstein",48.693933,8.689007,ChIJmdUSW2dCl0cREeq5T3z91W8,,,,https://www.google.com/maps/place/?q=place_id:ChIJmdUSW2dCl0cREeq5T3z91W8,,
,hotel_240,Hotel Alpenkönig,1,Oberstaufen,Germany,🇩🇪,"Kalzhofer Straße 25, 87534 Oberstaufen",47.557734,10.025931,ChIJAx58BCZ6m0cRbRNHsAQamXw,,,,https://www.google.com/maps/place/?q=place_id:ChIJAx58BCZ6m0cRbRNHsAQamXw,,
,hotel_241,Hotel Restaurant Spa Torkel,1,Nonnenhorn,Germany,🇩🇪,"Seehalde 14, 88149 Nonnenhorn",47.57535,9.61137,ChIJRcA3d2kPm0cRHXdyosliehc,,,,https://www.google.com/maps/place/?q=place_id:ChIJRcA3d2kPm0cRHXdyosliehc,,
,hotel_242,"Roomers Berlin Steinplatz, Autograph Collection",1,Berlin,Germany,🇩🇪,"Steinplatz 4, 10623 Berlin",52.508188,13.326423,ChIJN-yFY_1QqEcR7yx4_k1E4Mk,,,,https://www.google.com/maps/place/?q=place_id:ChIJN-yFY_1QqEcR7yx4_k1E4Mk,,
,hotel_243,Heidelberg Suites,1,Heidelberg,Germany,🇩🇪,"Neuenheimer Landstraße 12, 69120 Heidelberg",49.41512,8.706706,ChIJH1b3RA_Bl0cRiqdFXVUA8RA,,,,https://www.google.com/maps/place/?q=place_id:ChIJH1b3RA_Bl0cRiqdFXVUA8RA,,
,hotel_244,Andaz Munich Schwabinger Tor,1,Munich,Germany,🇩🇪,"Leopoldstraße 170, 80804 München",48.171394,11.586426,ChIJw4QyITd1nkcRGmgDtVnAXD4,,,,https://www.google.com/maps/place/?q=place_id:ChIJw4QyITd1nkcRGmgDtVnAXD4,,
,hotel_245,BEYOND by Geisel,1,Munich,Germany,🇩🇪,"Marienplatz 22, 80331 München",48.136723,11.5754,ChIJ_wpI0Yp1nkcRmBcjtH4D63Q,,,,https://www.google.com/maps/place/?q=place_id:ChIJ_wpI0Yp1nkcRmBcjtH4D63Q,,
,hotel_246,Werdenfelserei,1,Garmisch-Partenkirchen,Germany,🇩🇪,"Alleestraße 28, 82467 Garmisch-Partenkirchen",47.496545,11.089607,ChIJTSsOLOYGnUcR3isy_l5D44Y,,,,https://www.google.com/maps/place/?q=place_id:ChIJTSsOLOYGnUcR3isy_l5D44Y,,
,hotel_247,Tortue Hamburg,1,Hamburg,Germany,🇩🇪,"Stadthausbrücke 10, 20355 Hamburg",53.551523,9.986072,ChIJE9t_jBqPsUcRzddmd-pXmaE,,,,https://www.google.com/maps/place/?q=place_id:ChIJE9t_jBqPsUcRzddmd-pXmaE,,
,hotel_248,Spa & Resort Bachmair Weissach,1,Rottach-Egern,Germany,🇩🇪,"Wiesseer Straße 1, 83700 Kreuth",47.686418,11.758046,ChIJix9_5cKOnUcROUr34sH8nxY,,,,https://www.google.com/maps/place/?q=place_id:ChIJix9_5cKOnUcROUr34sH8nxY,,
,hotel_249,Hotel / Weingut Meintzinger,1,Frickenhausen,Germany,🇩🇪,"Babenbergplatz 4, 97252 Frickenhausen am Main",49.671252,10.093225,ChIJOW3-DziHokcRfoheyUI5CE4,,,,https://www.google.com/maps/place/?q=place_id:ChIJOW3-DziHokcRfoheyUI5CE4,,
,hotel_250,Widmann's Löwen,1,Königsbronn,Germany,🇩🇪,"Struthstraße 17, 89551 Königsbronn-Zang",48.729668,10.064889,ChIJyYwENOQQmUcR26ZAHxoFPjo,,,,https://www.google.com/maps/place/?q=place_id:ChIJyYwENOQQmUcR26ZAHxoFPjo,,
,hotel_251,Hotel Dollenberg,1,Bad Peterstal-Griesbach,Germany,🇩🇪,"Dollenberg 3, 77740 Bad Peterstal-Griesbach",48.45757,8.25101,ChIJneuWnnMtl0cRjbl130iPAyU,,,,https://www.google.com/maps/place/?q=place_id:ChIJneuWnnMtl0cRjbl130iPAyU,,
,hotel_252,Hotel PURS,1,Andernach,Germany,🇩🇪,"Steinweg 30-32, 56626 Andernach",50.438903,7.397401,ChIJ5arRzQZgvkcRezibNFtTxjc,,,,https://www.google.com/maps/place/?q=place_id:ChIJ5arRzQZgvkcRezibNFtTxjc,,
,hotel_253,Hotel Villa Sorgenfrei & Restaurant Atelier Sanssouci,1,Dresden,Germany,🇩🇪,"Augustusweg 48, 01445 Radebeul",51.108216,13.674786,ChIJ-_cV2t7RCUcRKEyZnZXYMRs,,,,https://www.google.com/maps/place/?q=place_id:ChIJ-_cV2t7RCUcRKEyZnZXYMRs,,
,hotel_254,Hotel Europäischer Hof Heidelberg,1,Heidelberg,Germany,🇩🇪,"Friedrich-Ebert-Anlage 1, 69117 Heidelberg",49.408069,8.695161,ChIJ_2GDVxzBl0cREoPKggbXflY,,,,https://www.google.com/maps/place/?q=place_id:ChIJ_2GDVxzBl0cREoPKggbXflY,,
,hotel_255,Hotel Rebstock Durbach,1,Durbach,Germany,🇩🇪,"Halbgütle 30, 77770 Durbach",48.490591,8.034509,ChIJg_rK87LVlkcR8eX9iegcTHY,,,,https://www.google.com/maps/place/?q=place_id:ChIJg_rK87LVlkcR8eX9iegcTHY,,
,hotel_256,The Ritz-Carlton Wolfsburg,1,Wolfsburg,Germany,🇩🇪,"Parkstraße 1, 38440 Wolfsburg",52.433234,10.789827,ChIJwSzI6beTr0cRq_1OU_nrG04,,,,https://www.google.com/maps/place/?q=place_id:ChIJwSzI6beTr0cRq_1OU_nrG04,,
,hotel_257,Hotel Heinzler am See,1,Immenstaad am Bodensee,Germany,🇩🇪,"Strandbadstraße 3, 88090 Immenstaad am Bodensee",47.661138,9.355287,ChIJLZ9gyh3_mkcRrn8V_i7SeJI,,,,https://www.google.com/maps/place/?q=place_id:ChIJLZ9gyh3_mkcRrn8V_i7SeJI,,
,hotel_29,Rosewood Schloss Fuschl,3,Hof bei Salzburg,Austria,🇦🇹,"Schloss-Straße 19, 5322 Hof bei Salzburg",47.808966,13.255739,ChIJYxvrdmujdkcRHpc6UFfb-kA,,,,https://www.google.com/maps/place/?q=place_id:ChIJYxvrdmujdkcRHpc6UFfb-kA,,
,hotel_30,Hotel Sacher Wien,3,Vienna,Austria,🇦🇹,"Philharmonikerstraße 4, 1010 Wien",48.204001,16.369796,ChIJI85wbpwHbUcRiJL_xm_zLE4,,,,https://www.google.com/maps/place/?q=place_id:ChIJI85wbpwHbUcRiJL_xm_zLE4,,
,hotel_31,DAS EDELWEISS - Salzburg Mountain Resort,2,Grossarl,Austria,🇦🇹,"Unterbergstraße 65, 5611 Großarl",47.242923,13.195478,ChIJbY_DqM4od0cRXYgvL0C-gx0,,,,https://www.google.com/maps/place/?q=place_id:ChIJbY_DqM4od0cRXYgvL0C-gx0,,
,hotel_32,Family Nature Resort Moar Gut,2,Grossarl,Austria,🇦🇹,"Moargasse 22, 5611 Großarl",47.21338,13.193769,ChIJV2PfURkvd0cRt2vw3YRZ4Wk,,,,https://www.google.com/maps/place/?q=place_id:ChIJV2PfURkvd0cRt2vw3YRZ4Wk,,
,hotel_33,TOP Hotel Hochgurgl,2,Hochgurgl,Austria,🇦🇹,"Hochgurglerstraße 8, 6456 Hochgurgl",46.900384,11.051799,ChIJL3bs1XrMgkcR5IXICu_mSpk,,,,https://www.google.com/maps/place/?q=place_id:ChIJL3bs1XrMgkcR5IXICu_mSpk,,
,hotel_34,Grand Tirolia Kitzbühel,2,Kitzbühel,Austria,🇦🇹,"Eichenheim 10, 6370 Kitzbühel",47.426212,12.420892,ChIJ-4UOwrdTdkcRxB7-_bIUOYA,,,,https://www.google.com/maps/place/?q=place_id:ChIJ-4UOwrdTdkcRxB7-_bIUOYA,,
,hotel_35,Naturhotel Waldklause,2,Längenfeld,Austria,🇦🇹,"Unterlängenfeld 190, 6444 Unterlängenfeld",47.072122,10.965327,ChIJR5DEsnkvnUcRFot13u03XTw,,,,https://www.google.com/maps/place/?q=place_id:ChIJR5DEsnkvnUcRFot13u03XTw,,
,hotel_36,Hotel Almhof Schneider,2,Lech am Arlberg,Austria,🇦🇹,"Tannberg 59, 6764 Lech",47.20878,10.139727,ChIJ00De0OymnEcRhYy3j_2g01o,,,,https://www.google.com/maps/place/?q=place_id:ChIJ00De0OymnEcRhYy3j_2g01o,,
